property_id,summary,locality,postal,address,region,country,price,sale_type,property_type,sub_property_type,number_of_bedrooms,living_area,kitchen,attic,basement,furnished,open_fire,terrace,terrace_area,terrace_orientation,garden,garden_area,garden_orientation,number_of_facades,construction_year,swimming_pool,state_of_building,epc,kwh
10004924,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4596

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,83,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004925,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4595

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,299000,FOR_SALE,APARTMENT,APARTMENT,2,86,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004926,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4594

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,315000,FOR_SALE,APARTMENT,APARTMENT,2,89,,,,,False,True,21,,,,,,2023,,AS_NEW,0,
10004927,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4593

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,87,,,,,False,True,33,,,,,,2023,,AS_NEW,0,
10004928,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4591

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,83,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004929,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4590

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,83,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004930,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4589

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,83,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004931,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4588

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,83,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004932,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4587

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,289000,FOR_SALE,APARTMENT,APARTMENT,2,83,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004933,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4586

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,309000,FOR_SALE,APARTMENT,APARTMENT,2,86,,,,,False,True,13,,,,,,2023,,AS_NEW,0,
10004934,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4585

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,3,91,,,,,False,True,26,,,,,,2023,,AS_NEW,0,
10004935,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4584

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,309000,FOR_SALE,APARTMENT,APARTMENT,2,92,,,,,False,True,26,,,,,,2023,,AS_NEW,0,
10004936,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4583

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,1,65,,,,,False,True,26,,,,,,2023,,AS_NEW,0,
10004937,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4582

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,86,,,,,False,True,26,,,,,,2023,,AS_NEW,0,
10004938,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4581

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,1,65,,,,,False,True,26,,,,,,2023,,AS_NEW,0,
10004939,"Park Viridis, deze appartementen zijn gelegen bij het centrum van Beveren en dit in een zeer groene omgeving.  Energiezuinig wonen is hier de sleutel.  Er zijn 1, 2 & 3 slaapkamer appartementen voorzien van alle modern comfort. De afwerking van de appartementen gebeurt in samenspraak met de verkoper, hiervoor zijn budgetten bepaald in het lastenboek. Er is de mogelijkheid om een ondergrondse parking aan te kopen.  Het geheel bestaat uit meerdere woonentiteiten en is omgeven door een groen park van 7000 m².  Elke entiteit heeft een gezellig terras met zicht op de prachtige tuin. Voor dit uniek project werken wij ook met de allernieuwste technieken, dit wil zeggen, zonnepanelen als ook warmtepompen.  Wil u deze unieke kans niet laten voorbijgaan, boek dan een afspraak.  Graag stellen wij u alle plannen voor van onze allernieuwste parel “Park Viridis”.

referentie: 4580

Renovation obligation: unknown",Beveren-Waas,9120,,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,86,,,,,False,True,26,,,,,,2023,,AS_NEW,0,
